id,title,abstract,math,physics,q-bio,q-fin,stat
704.3847,analytical results for 2-d non-rectilinear waveguides based on the   green's function,we consider the problem of wave propagation for a 2-d rectilinear optical waveguide which presents some perturbation. we construct a mathematical framework to study such a problem and prove the existence of a solution for the case of small imperfections. our results are based on the knowledge of a green's function for the rectilinear case.,1,0,0,0,0
704.385,derivations and skew derivations of the grassmann algebras,"surprisingly, skew derivations rather than ordinary derivations are more basic (important) object in study of the grassmann algebras. let $\l_n = k\lfloor x_1, ..., x_n\rfloor$ be the grassmann algebra over a commutative ring $k$ with ${1/2}\in k$, and $\d$ be a skew $k$-derivation of $\l_n$. it is proved that $\d$ is a unique sum $\d = \d^{ev} +\d^{od}$ of an even and odd skew derivation. explicit formulae are given for $\d^{ev}$ and $\d^{od}$ via the elements $\d (x_1), ..., \d (x_n)$. it is proved that the set of all even skew derivations of $\l_n$ coincides with the set of all the inner skew derivations. similar results are proved for derivations of $\l_n$. in particular, $\der_k(\l_n)$ is a faithful but not simple $\aut_k(\l_n)$-module (where $k$ is reduced and $n\geq 2$). all differential and skew differential ideals of $\l_n$ are found. it is proved that the set of generic normal elements of $\l_n$ that are not units forms a single $\aut_k(\l_n)$-orbit (namely, $\aut_k(\l_n)x_1$) if $n$ is even and two orbits (namely, $\aut_k(\l_n)x_1$ and $\aut_k(\l_n)(x_1+x_2... x_n)$) if $n$ is odd.",0,1,1,1,1
704.386,c_{0}-hilbert modules,"we provide the definition and fundamental properties of algebraic elements with respect to an operator satisfying hypothesis (h). furthermore, we analyze hilbert modules using c_0-operators relative to a bounded finitely connected region omega in the complex plane.",1,0,0,0,0
704.3864,a converse to the second whitehead lemma,"we show that finite-dimensional lie algebras over a field of characteristic zero such that the second cohomology group in every finite-dimensional module vanishes, are, essentially, semisimple.",1,0,0,0,0
704.3866,sharp $l^1$ estimates for singular transport equations,we provide $l^1$ estimates for a class of transport equations containing singular integral operators. while our main application is for a specific problem in general relativity we believe that the phenomenon which our result illustrates is of a more general interest.,1,0,0,0,0
704.3872,the integrals in gradshteyn and rhyzik. part 1: a family of logarithmic   integrals,we present the evaluation of a family of logarithmic integrals. this provides a unified proof of several formulas in the classical table of integrals by i. s. gradshteyn and i. m. rhyzik.,1,0,0,0,0
704.3873,the integrals in gradshteyn and rhyzik. part 2: elementary logarithmic   integrals,we describe methods to evaluate elementary logarithmic integrals. the integrand is the product of a rational function and a linear polynomial in ln x.,1,0,0,0,0
704.3875,controlled lagrangians and stabilization of discrete mechanical systems   i,"controlled lagrangian and matching techniques are developed for the stabilization of relative equilibria and equilibria of discrete mechanical systems with symmetry as well as broken symmetry. interesting new phenomena arise in the controlled lagrangian approach in the discrete context that are not present in the continuous theory. in particular, to make the discrete theory effective, one can make an appropriate selection of momentum levels or, alternatively, introduce a new parameter into the controlled lagrangian to complete the kinetic matching procedure. specifically, new terms in the controlled shape equation that are necessary for potential matching in the discrete setting are introduced. the theory is illustrated with the problem of stabilization of the cart-pendulum system on an incline. the paper also discusses digital and model predictive controllers.",1,0,0,0,0
704.3876,"groups generated by 3-state automata over a 2-letter alphabet, ii",classification of groups generated by 3-state automata over a 2-letter alphabet started in the first paper (see http://www.arxiv.org/abs/math/0612178) is continued.,1,0,0,0,0
704.3878,a game-theoretic approach to energy-efficient modulation in cdma   networks with delay constraints,"a game-theoretic framework is used to study the effect of constellation size on the energy efficiency of wireless networks for m-qam modulation. a non-cooperative game is proposed in which each user seeks to choose its transmit power (and possibly transmit symbol rate) as well as the constellation size in order to maximize its own utility while satisfying its delay quality-of-service (qos) constraint. the utility function used here measures the number of reliable bits transmitted per joule of energy consumed, and is particularly suitable for energy-constrained networks. the best-response strategies and nash equilibrium solution for the proposed game are derived. it is shown that in order to maximize its utility (in bits per joule), a user must choose the lowest constellation size that can accommodate the user's delay constraint. using this framework, the tradeoffs among energy efficiency, delay, throughput and constellation size are also studied and quantified. the effect of trellis-coded modulation on energy efficiency is also discussed.",0,1,1,1,1
704.388,energy-efficient resource allocation in wireless networks with   quality-of-service constraints,"a game-theoretic model is proposed to study the cross-layer problem of joint power and rate control with quality of service (qos) constraints in multiple-access networks. in the proposed game, each user seeks to choose its transmit power and rate in a distributed manner in order to maximize its own utility while satisfying its qos requirements. the user's qos constraints are specified in terms of the average source rate and an upper bound on the average delay where the delay includes both transmission and queuing delays. the utility function considered here measures energy efficiency and is particularly suitable for wireless networks with energy constraints. the nash equilibrium solution for the proposed non-cooperative game is derived and a closed-form expression for the utility achieved at equilibrium is obtained. it is shown that the qos requirements of a user translate into a ""size"" for the user which is an indication of the amount of network resources consumed by the user. using this competitive multiuser framework, the tradeoffs among throughput, delay, network capacity and energy efficiency are studied. in addition, analytical expressions are given for users' delay profiles and the delay performance of the users at nash equilibrium is quantified.",1,0,0,0,0
704.3881,a unified approach to energy-efficient power control in large cdma   systems,"a unified approach to energy-efficient power control is proposed for code-division multiple access (cdma) networks. the approach is applicable to a large family of multiuser receivers including the matched filter, the decorrelator, the linear minimum mean-square error (mmse) receiver, and the (nonlinear) optimal detectors. it exploits the linear relationship that has been shown to exist between the transmit power and the output signal-to-interference-plus-noise ratio (sir) in the large-system limit. it is shown that, for this family of receivers, when users seek to selfishly maximize their own energy efficiency, the nash equilibrium is sir-balanced. in addition, a unified power control (upc) algorithm for reaching the nash equilibrium is proposed. the algorithm adjusts the user's transmit powers by iteratively computing the large-system multiuser efficiency, which is independent of instantaneous spreading sequences. the convergence of the algorithm is proved for the matched filter, the decorrelator, and the mmse receiver, and is demonstrated by means of simulation for an optimal detector. moreover, the performance of the algorithm in finite-size systems is studied and compared with that of a conventional power control scheme, in which user powers depend on the instantaneous spreading sequences.",1,0,0,0,0
704.3885,on classification of finite dimensional complex filiform leibniz   algebras (part 2),"the paper is devoted to classification problem of finite dimensional complex none lie filiform leibniz algebras. actually, the observations show there are two resources to get classification of filiform leibniz algebras. the first of them is naturally graded none lie filiform leibniz algebras and the another one is naturally graded filiform lie algebras. using the first resource we get two disjoint classes of filiform leibniz algebras. the present paper deals with the second of the above two classes, the first class has been considered in our previous paper. the algebraic classification here means to specify the representatives of the orbits, whereas the geometric classification is the problem of finding generic structural constants in the sense of algebraic geometry. our main effort in this paper is the algebraic classification. we suggest here an algebraic method based on invariants. utilizing this method for any given low dimensional case all filiform leibniz algebras can be classified. moreover, the results can be used for geometric classification of orbits of such algebras.",1,1,1,1,1
704.3894,manifolds admitting stable forms,"in this note we give a direct method to classify all stable forms on $\r^n$ as well as to determine their automorphism groups. we show that in dimension 6,7,8 stable forms coincide with non-degnerate forms.   we present necessary conditions and sufficient conditions for a manifold to admit a stable form. we also discuss rich properties of the geometry of such manifolds.",1,0,0,0,0
704.3899,parameterized gromov-witten invariants and topology of symplectomorphism   groups,in this note we introduce parameterized gromov-witten invariants for symplectic fiber bundles and study the topology of the symplectomorphism group. we also give sample applications showing the non-triviality of certain homotopy groups of some symplectomorphism groups.,1,0,0,0,0
704.3901,existence and symmetry of minimizers for nonconvex radially symmetric   variational problems,nonconvex functionals with spherical symmetry are studied. existence of one and radial symmetry of all global minimizers is shown with an approach based on convex relaxation.,0,1,1,1,1
704.3902,on the number of collisions in $\lambda$-coalescents,we examine the total number of collisions $c_n$ in the $\lambda$-coalescent process which starts with $n$ particles. a linear growth and a stable limit law for $c_n$ are shown under the assumption of a power-like behaviour of the measure $\lambda$ near 0 with exponent $0<\alpha<1$.,0,1,1,1,1
704.3903,an abundance of invariant polynomials satisfying the riemann hypothesis,"in 1999, iwan duursma defined the zeta function for a linear code as a generating function of its hamming weight enumerator. it can also be defined for other homogeneous polynomials not corresponding to existing codes. if the homogeneous polynomial is invariant under the macwilliams transform, then its zeta function satisfies a functional equation and we can formulate an analogue of the riemann hypothesis. as far as existing codes are concerned, the riemann hypothesis is believed to be closely related to the extremal property.   in this article, we show there are abundant polynomials invariant by the macwilliams transform which satisfy the riemann hypothesis. the proof is carried out by explicit construction of such polynomials. to prove the riemann hypothesis for a certain class of invariant polynomials, we establish an analogue of the enestr""om-kakeya theorem.",1,0,0,0,0
704.3911,distal actions and ergodic actions on compact groups,"let $k$ be a compact metrizable group and $\ga$ be a group of automorphisms of $k$. we first show that each $\ap \in \ga$ is distal on $k$ implies $\ga$ itself is distal on $k$, a local to global correspondence provided $\ga$ is a generalized $\ov{fc}$-group or $k$ is a connected finite-dimensional group. we show that $\ga$ contains an ergodic automorphism when $\ga$ is nilpotent and ergodic on a connected finite-dimensional compact abelian group $k$.",1,0,0,0,0
704.3912,quasi elementary contractions of fano manifolds,"let x be a smooth complex fano variety. we define and study 'quasi elementary' contractions of fiber type f: x -> y. these have the property that rho(x) is at most rho(y)+rho(f), where rho is the picard number and f is a general fiber of f. in particular any elementary extremal contraction of fiber type is quasi elementary. we show that if y has dimension at most 3 and picard number at least 4, then y is smooth and fano; if moreover rho(y) is at least 6, then x is a product. this yields sharp bounds on rho(x) when dim(x)=4 and x has a quasi elementary contraction, and other applications in higher dimensions.",1,0,0,0,0
704.3916,the gehring lemma in metric spaces,we present a proof for the gehring lemma in a metric measure space endowed with a doubling measure. as an application we show the self improving property of muckenhoupt weights.,1,0,0,0,0
704.3921,sharp thresholds of blow-up and global existence for the coupled   nonlinear schrodinger system,"in this paper, we establish two new types of invariant sets for the coupled nonlinear schrodinger system on $\mathbb{r}^n$, and derive two sharp thresholds of blow-up and global existence for its solution. some analogous results for the nonlinear schrodinger system posed on the hyperbolic space $\mathbb{h}^n$ and on the standard 2-sphere $\mathbb{s}^2$ are also presented. our arguments and constructions are improvements of some previous works on this direction. at the end, we give some heuristic analysis about the strong instability of the solitary waves.",1,0,0,0,0
704.3922,smoothness of the law of some one-dimensional jumping s.d.e.s with   non-constant rate of jump,"we consider a one-dimensional jumping markov process $\{x^x_t\}_{t \geq 0}$, solving a poisson-driven stochastic differential equation. we prove that the law of $x^x_t$ admits a smooth density for $t>0$, under some regularity and non-degeneracy assumptions on the coefficients of the s.d.e. to our knowledge, our result is the first one including the important case of a non-constant rate of jump. the main difficulty is that in such a case, the map $x \mapsto x^x_t$ is not smooth. this seems to make impossible the use of malliavin calculus techniques. to overcome this problem, we introduce a new method, in which the propagation of the smoothness of the density is obtained by analytic arguments.",1,0,0,0,0
704.3935,subgroups of direct products of limit groups,"if $g_1,...,g_n$ are limit groups and $s\subset g_1\times...\times g_n$ is of type $\fp_n(\mathbb q)$ then $s$ contains a subgroup of finite index that is itself a direct product of at most $n$ limit groups. this settles a question of sela.",1,0,0,0,0
704.3937,multifractal analysis of inhomogeneous bernoulli products,"we are interested to the multifractal analysis of inhomogeneous bernoulli products which are also known as coin tossing measures. we give conditions ensuring the validity of the multifractal formalism for such measures. on another hand, we show that these measures can have a dense set of phase transitions.",1,0,0,0,0
704.3939,"monopoles, curves and ramanujan",we develop the ercolani-sinha construction of su(2) monopoles and make this effective for (a five parameter family of centred) charge 3 monopoles. in particular we show how to solve the transcendental constraints arising on the spectral curve. for a class of symmetric curves the transcendental constraints become a number theoretic problem and a recently proven identity of ramanujan provides a solution.,1,0,0,0,0
704.394,an obstruction to a knot being deform-spun via alexander polynomials,"we show that if a co-dimension two knot is deform-spun from a lower-dimensional co-dimension 2 knot, there are constraints on the alexander polynomials. in particular this shows, for all n, that not all co-dimension 2 knots in s^n are deform-spun from knots in s^{n-1}.",1,0,0,0,0
704.3946,excision for k-theory of connective ring spectra,"we extend geisser and hesselholt's result on ``bi-relative k-theory'' from discrete rings to connective ring spectra. that is, if $\mathcal a$ is a homotopy cartesian $n$-cube of ring spectra (satisfying connectivity hypotheses), then the $(n+1)$-cube induced by the cyclotomic trace $$k(\mathcal a)\to tc(\mathcal a)$$ is homotopy cartesian after profinite completion. in other words, the fiber of the profinitely completed cyclotomic trace satisfies excision.",1,0,0,0,0
704.3951,on the necessity of new ramification breaks,"ramification invariants are necessary, but not in general sufficient, to determine the galois module structure of ideals in local number field extensions. this insufficiency is associated with elementary abelian extensions, where one can define a refined ramification filtration -- one with more ramification breaks [jntb 17 (2005)]. the first refined break number comes from the usual ramification filtration and is therefore necessary. here we study the second refined break number.",1,0,0,0,0
704.3952,complex asymptotics of poincar\'e functions and properties of julia sets,the asymptotic behaviour of the solutions of poincar\'e's functional equation   $f(\lambda z)=p(f(z))$ ($\lambda>1$) for $p$ a real polynomial of degree   $\geq2$ is studied in angular regions of the complex plain. the constancy of an occurring periodic function is characterised in terms of geometric properties of the julia set of $p$. for real julia sets we give inequalities for multipliers of pommerenke-levin-yoccoz type. the distribution of zeros of $f$ is related to the harmonic measure on the julia set of $p$.,1,0,0,0,0
704.3962,un th\'eor\`eme de beilinson-bernstein pour les d-modules   arithm\'etiques,"one proves a beilinson-bernstein theorem in the context of arithmetic d-modules introduced by berthelot, for flag varieties. this generalizes in the arithmetic context previous results of brylinski-kashiwara and beilinson-bernstein in the complex case.",0,1,1,1,1
704.3969,diversity of mimo multihop relay channels - part i: amplify-and-forward,"in this two-part paper, we consider the multiantenna multihop relay channels in which the source signal arrives at the destination through n independent relaying hops in series. the main concern of this work is to design relaying strategies that utilize efficiently the relays in such a way that the diversity is maximized. in part i, we focus on the amplify-and-forward (af) strategy with which the relays simply scale the received signal and retransmit it. more specifically, we characterize the diversity-multiplexing tradeoff (dmt) of the af scheme in a general multihop channel with arbitrary number of antennas and arbitrary number of hops. the dmt is in closed-form expression as a function of the number of antennas at each node. first, we provide some basic results on the dmt of the general rayleigh product channels. it turns out that these results have very simple and intuitive interpretation. then, the results are applied to the af multihop channels which is shown to be equivalent to the rayleigh product channel, in the dmt sense. finally, the project-and-forward (pf) scheme, a variant of the af scheme, is proposed. we show that the pf scheme has the same dmt as the af scheme, while the pf can have significant power gain over the af scheme in some cases. in part ii, we will derive the upper bound on the diversity of the multihop channels and show that it can be achieved by partitioning the multihop channel into af subchannels.",1,0,0,0,0
704.3973,semi-fredholm singular integral operators with piecewise continuous   coefficients on weighted variable lebesgue spaces are fredholm,"suppose $\gamma$ is a carleson jordan curve with logarithmic whirl points,   $\varrho$ is a khvedelidze weight, $p:\gamma\to(1,\infty)$ is a continuous function satisfying $|p(\tau)-p(t)|\le -\mathrm{const}/\log|\tau-t|$ for $|\tau-t|\le 1/2$, and $l^{p(\cdot)}(\gamma,\varrho)$ is a weighted generalized lebesgue space with variable exponent. we prove that all semi-fredholm operators in the algebra of singular integral operators with $n\times n$ matrix piecewise continuous coefficients are fredholm on $l_n^{p(\cdot)}(\gamma,\varrho)$.",1,0,0,0,0
704.3976,lawvere completeness in topology,"it is known since 1973 that lawvere's notion of (cauchy-)complete enriched category is meaningful for metric spaces: it captures exactly cauchy-complete metric spaces. in this paper we introduce the corresponding notion of lawvere completeness for $(\mathbb{t},\mathsf{v})$-categories and show that it has an interesting meaning for topological spaces and quasi-uniform spaces: for the former ones means weak sobriety while for the latter means cauchy completeness. further, we show that $\mathsf{v}$ has a canonical $(\mathbb{t},\mathsf{v})$-category structure which plays a key role: it is lawvere-complete under reasonable conditions on the setting; permits us to define a yoneda embedding in the realm of $(\mathbb{t},\mathsf{v})$-categories.",1,0,0,0,0
704.398,a construction of generalized harish-chandra modules for locally   reductive lie algebras,"we study cohomological induction for a pair $(\frak g,\frak k)$, $\frak g$ being an infinite dimensional locally reductive lie algebra and $\frak k \subset\frak g$ being of the form $\frak k_0 + c_\gg(\frak k_0)$, where $\frak k_0\subset\frak g$ is a finite dimensional reductive in $\frak g$ subalgebra and $c_{\gg} (\frak k_0)$ is the centralizer of $\frak k_0$ in $\frak g$. we prove a general non-vanishing and $\frak k$-finiteness theorem for the output. this yields in particular simple $(\frak g,\frak k)$-modules of finite type over $\frak k$ which are analogs of the fundamental series of generalized harish-chandra modules constructed in \cite{pz1} and \cite{pz2}. we study explicit versions of the construction when $\frak g$ is a root-reductive or diagonal locally simple lie algebra.",1,0,0,0,0
704.3985,dirichlet sigma models and mean curvature flow,"the mean curvature flow describes the parabolic deformation of embedded branes in riemannian geometry driven by their extrinsic mean curvature vector, which is typically associated to surface tension forces. it is the gradient flow of the area functional, and, as such, it is naturally identified with the boundary renormalization group equation of dirichlet sigma models away from conformality, to lowest order in perturbation theory. d-branes appear as fixed points of this flow having conformally invariant boundary conditions. simple running solutions include the paper-clip and the hair-pin (or grim-reaper) models on the plane, as well as scaling solutions associated to rational (p, q) closed curves and the decay of two intersecting lines. stability analysis is performed in several cases while searching for transitions among different brane configurations. the combination of ricci with the mean curvature flow is examined in detail together with several explicit examples of deforming curves on curved backgrounds. some general aspects of the mean curvature flow in higher dimensional ambient spaces are also discussed and obtain consistent truncations to lower dimensional systems. selected physical applications are mentioned in the text, including tachyon condensation in open string theory and the resistive diffusion of force-free fields in magneto-hydrodynamics.",1,0,0,0,0
704.3986,parametric nonholonomic frame transforms and exact solutions in gravity,"a generalized geometric method is developed for constructing exact solutions of gravitational field equations in einstein theory and generalizations. first, we apply the formalism of nonholonomic frame deformations (formally considered for nonholonomic manifolds and finsler spaces) when the gravitational field equations transform into systems of nonlinear partial differential equations which can be integrated in general form. the new classes of solutions are defined by generic off-diagonal metrics depending on integration functions on one, two and three (or three and four) variables if we consider four (or five) dimensional spacetimes. second, we use a general scheme when one (two) parameter families of exact solutions are defined by any source-free solutions of einstein's equations with one (two) killing vector field(s). a successive iteration procedure results in new classes of solutions characterized by an infinite number of parameters for a non-abelian group involving arbitrary functions on one variable. five classes of exact off-diagonal solutions are constructed in vacuum einstein and in string gravity describing solitonic pp-wave interactions. we explore possible physical consequences of such solutions derived from primary schwarzschild or pp-wave metrics.",1,0,0,0,0
704.3988,three applications of the cuntz semigroup,"building on work of elliott and coworkers, we present three applications of the cuntz semigroup: (i) for many simple c$^*$-algebras, the thomsen semigroup is recovered functorially from the elliott invariant, and this yields a new proof of elliott's classification theorem for simple, unital ai algebras; (ii) for the algebras in (i), classification of their hilbert modules is similar to the von neumann algebra context; (iii) for the algebras in (i), approximate unitary equivalence of self-adjoint operators is characterised in terms of the elliott invariant.",1,0,0,0,0
704.3989,instability of an equilibrium of a partial differential equation,"a nonlinear parabolic differential equation with a quadratic nonlinearity is presented which has at least one equilibrium. the linearization about this equilibrium is asymptotically stable, but by using a technique inspired by h. fujita, we show that the equilibrium is unstable in the nonlinear setting. the perturbations used have the property that they are small in every $l^p$ norm, yet they result in solutions which fail to be global.",1,0,0,0,0
704.3992,metric properties of conflict sets,in this paper we show that the tangent cone of a conflict set in $r^n$ is a linear affine cone over a conflict set of smaller dimension and has dimension $n-1$. moreover we give an example where the conflict sets is not normally embedded and not locally bi-lipschitz equivalent to the corresponding tangent cone.,1,1,1,1,1
704.3994,covers of elliptic curves and the lower bound for slopes of effective   divisors on $\bar{\mathcal m}_{g}$,"consider genus $g$ curves that admit degree $d$ covers to elliptic curves only branched at one point with a fixed ramification type. the locus of such covers forms a one parameter family $y$ that naturally maps into the moduli space of stable genus $g$ curves $\bar{\mathcal m}_{g}$. we study the geometry of $y$, and produce a combinatorial method by which to investigate its slope, irreducible components, genus and orbifold points. as a by-product of our approach, we find some equalities from classical number theory. moreover, a correspondence between our method and the viewpoint of square-tiled surfaces is established. we also use our results to study the lower bound for slopes of effective divisors on $\bar{\mathcal m}_{g}$.",1,0,0,0,0
704.3995,polynomial cocycles of alexander quandles and applications,"cocycles are constructed by polynomial expressions for alexander quandles. as applications, non-triviality of some quandle homology groups are proved, and quandle cocycle invariants of knots are studied. in particular, for an infinite family of quandles, the non-triviality of quandle homology groups is proved for all odd dimensions.",1,1,1,1,1
704.3998,long borel hierarchies,"we show that it is relatively consistent with zf that the borel hierarchy on the reals has length $\omega_2$. this implies that $\omega_1$ has countable cofinality, so the axiom of choice fails very badly in our model. a similar argument produces models of zf in which the borel hierarchy has length any given limit ordinal less than $\omega_2$, e.g., $\omega$ or $\omega_1+\omega_1$.   latex2e: 24 pages plus 8 page appendix latest version at: www.math.wisc.edu/~miller",1,1,1,1,1
704.4002,the steenrod problem of realizing polynomial cohomology rings,"in this paper we completely classify which graded polynomial r-algebras in finitely many even degree variables can occur as the singular cohomology of a space with coefficients in r, a 1960 question of n. e. steenrod, for a commutative ring r satisfying mild conditions. in the fundamental case r = z, our result states that the only polynomial cohomology rings over z which can occur, are tensor products of copies of h^*(cp^\infty;z) = z[x_2], h^*(bsu(n);z) = z[x_4,x_6,...,x_{2n}], and h^*(bsp(n):z) = z[x_4,x_8,...,x_{4n}] confirming an old conjecture. our classification extends notbohm's solution for r = f_p, p odd. odd degree generators, excluded above, only occur if r is an f_2-algebra and in that case the recent classification of 2-compact groups by the authors can be used instead of the present paper. our proofs are short and rely on the general theory of p-compact groups, but not on classification results for these.",1,0,0,0,0
704.4003,"weight structures vs. $t$-structures; weight filtrations, spectral   sequences, and complexes (for motives and in general)","this paper is dedicated to triangulated categories endowed with weight structures (a new notion; d. pauksztello has independently introduced them as co-t-structures). this axiomatizes the properties of stupid truncations of complexes in $k(b)$. we also construct weight structures for voevodsky's categories of motives and for various categories of spectra. a weight structure $w$ defines postnikov towers of objects; these towers are canonical and functorial 'up to morphisms that are zero on cohomology'. for $hw$ being the heart of $w$ (in $dm_{gm}$ we have $hw=chow$) we define a canonical conservative 'weakly exact' functor $t$ from our $c$ to a certain weak category of complexes $k_w(hw)$. for any (co)homological functor $h:c\to a$ for an abelian $a$ we construct a weight spectral sequence $t:h(x^i[j])\implies h(x[i+j])$ where $(x^i)=t(x)$; it is canonical and functorial starting from $e_2$. this spectral sequences specializes to the 'usual' (deligne's) weight spectral sequences for 'classical' realizations of motives and to atiyah-hirzebruch spectral sequences for spectra. under certain restrictions, we prove that $k_0(c)\cong k_0(hw)$ and $k_0(end c)\cong k_0(end hw)$.   the definition of a weight structure is almost dual to those of a t-structure; yet several properties differ. one can often construct a certain $t$-structure which is 'adjacent' to $w$ and vice versa. this is the case for the voevodsky's $dm^{eff}_-$ (one obtains certain new chow weight and t-structures for it; the heart of the latter is 'dual' to $chow^{eff}$) and for the stable homotopy category. the chow t-structure is closely related to unramified cohomology.",1,1,1,1,1
705.001,critical phenomena in complex networks,"the combination of the compactness of networks, featuring small diameters, and their complex architectures results in a variety of critical effects dramatically different from those in cooperative systems on lattices. in the last few years, researchers have made important steps toward understanding the qualitatively new critical phenomena in complex networks. we review the results, concepts, and methods of this rapidly developing field. here we mostly consider two closely related classes of these critical phenomena, namely structural phase transitions in the network architectures and transitions in cooperative models on networks as substrates. we also discuss systems where a network and interacting agents on it influence each other. we overview a wide range of critical phenomena in equilibrium and growing networks including the birth of the giant connected component, percolation, k-core percolation, phenomena near epidemic thresholds, condensation transitions, critical phenomena in spin models placed on networks, synchronization, and self-organized criticality effects in interacting systems on networks. we also discuss strong finite size effects in these systems and highlight open problems and perspectives.",1,1,0,0,0
705.0012,when does a satellite knot fiber?,"necessary and sufficient conditions are given for a satellite knot to be fibered. any knot $\tilde k$ embeds in an unknotted solid torus $\tilde v$ with arbitrary winding number in such a way that no satellite knot with pattern $(\tilde v, \tilde k)$ is fibered. in particular, there exist nonfibered satellite knots with fibered pattern and companion knots and nonzero winding number.",1,0,0,0,0
705.0031,"swan conductors for p-adic differential modules, ii: global variation","using a local construction from a previous paper, we exhibit a numerical invariant, the differential swan conductor, for an isocrystal on a variety over a perfect field of positive characteristic overconvergent along a boundary divisor; this leads to an analogous construction for certain p-adic and l-adic representations of the etale fundamental group of a variety. we then demonstrate some variational properties of this definition for overconvergent isocrystals, paying special attention to the case of surfaces.",1,0,0,0,0
705.0032,"nonholonomic algebroids, finsler geometry, and lagrange-hamilton spaces","we elaborate an unified geometric approach to classical mechanics, riemann-finsler spaces and gravity theories on lie algebroids provided with nonlinear connection (n-connection) structure. there are investigated the conditions when the fundamental geometric objects like the anchor, metric and linear connection, almost sympletic and related almost complex structures may be canonically defined by a n-connection induced from a regular lagrangian (or hamiltonian), in mechanical models, or by generic off-diagonal metric terms and nonholonomic frames, in gravity theories. such geometric constructions are modelled on nonholonomic manifolds provided with nonintegrable distributions and related chains of exact sequences of submanifolds defining n-connections. we investigate the main properties of the lagrange, hamilton, finsler-riemann and einstein-cartan algebroids and construct and analyze exact solutions describing such objects.",1,1,1,1,1
705.0033,ergodic theory: recurrence,"we survey the impact of the poincar\'e recurrence principle in ergodic theory, especially as pertains to the field of ergodic ramsey theory.",1,0,0,0,0
705.0034,three remarks on one dimensional bi-lipschitz conjugacies,"we show that bi-lipschitz conjugacies between non singular one dimensional systems are forced to be smooth, at least in the minimal (and ergodic) case. this is however far from being true in the non minimal case. these results clarify a classical work by ghys and tsuboi.",1,1,1,1,1
705.0038,prime graphs and exponential composition of species,"in this paper, we enumerate prime graphs with respect to the cartesian multiplication of graphs. we use the unique factorization of a connected graph into the product of prime graphs given by sabidussi to find explicit formulas for labeled and unlabeled prime graphs. in the case of species, we construct the exponential composition of species based on the arithmetic product of species of maia and m\'endez and the quotient species, and express the species of connected graphs as the exponential composition of the species of prime graphs.",1,0,0,0,0
705.004,"on the decay properties of solutions to a class of schr\""odinger   equations","we construct a local in time, exponentially decaying solution of the one-dimensional variable coefficient schrodinger equation by solving a nonstandard boundary value problem. a main ingredient in the proof is a new commutator estimate involving the projections p+ and p- onto the positive and negative frequencies.",1,0,0,0,0
705.0042,enumeration of point-determining graphs,"point-determining graphs are graphs in which no two vertices have the same neighborhoods, co-point-determining graphs are those whose complements are point-determining, and bi-point-determining graphs are those both point-determining and co-point-determining. bicolored point-determining graphs are point-determining graphs whose vertices are properly colored with white and black. we use the combinatorial theory of species to enumerate these graphs as well as the connected cases.",1,0,0,0,0
705.0043,joint detection and identification of an unobservable change in the   distribution of a random sequence,"this paper examines the joint problem of detection and identification of a sudden and unobservable change in the probability distribution function (pdf) of a sequence of independent and identically distributed (i.i.d.) random variables to one of finitely many alternative pdf's. the objective is quick detection of the change and accurate inference of the ensuing pdf. following a bayesian approach, a new sequential decision strategy for this problem is revealed and is proven optimal. geometrical properties of this strategy are demonstrated via numerical examples.",1,0,0,0,0
705.0044,reliable memories built from unreliable components based on expander   graphs,"in this paper, memories built from components subject to transient faults are considered. a fault-tolerant memory architecture based on low-density parity-check codes is proposed and the existence of reliable memories for the adversarial failure model is proved. the proof relies on the expansion property of the underlying tanner graph of the code. an equivalence between the taylor-kuznetsov (tk) scheme and gallager b algorithm is established and the results are extended to the independent failure model. it is also shown that the proposed memory architecture has lower redundancy compared to the tk scheme. the results are illustrated with specific numerical examples.",1,0,0,0,0
705.005,brundan-kazhdan-lusztig and super duality conjectures,"we formulate a general super duality conjecture on connections between parabolic categories o of modules over lie superalgebras and lie algebras of type a, based on a fock space formalism of their kazhdan-lusztig theories which was initiated by brundan. we show that the brundan-kazhdan-lusztig (bkl) polynomials for lie superalgebra gl(m|n) in our parabolic setup can be identified with the usual parabolic kazhdan-lusztig polynomials. we establish some special cases of the bkl conjecture on the parabolic category o of gl(m|n)-modules and additional results which support the bkl conjecture and super duality conjecture.",1,0,0,0,0
705.0053,mutual fund theorems when minimizing the probability of lifetime ruin,we show that the mutual fund theorems of merton (1971) extend to the problem of optimal investment to minimize the probability of lifetime ruin. we obtain two such theorems by considering a financial market both with and without a riskless asset for random consumption. the striking result is that we obtain two-fund theorems despite the additional source of randomness from consumption.,1,0,0,1,0
705.0055,a general homological kleiman-bertini theorem,"let g be a smooth algebraic group acting on a variety x. let f and e be coherent sheaves on x. we show that if all the higher tor sheaves of f against g-orbits vanish, then for generic g in g, the sheaf tor^x_j(gf, e) vanishes for all j >0. this generalizes a result of miller and speyer for transitive group actions and a result of speiser, itself generalizing the classical kleiman-bertini theorem, on generic transversality, under a general group action, of smooth subvarieties over an algebraically closed field of characteristic 0.",1,0,0,0,0
